Name,FIPS, 1-0-1, 1-1-1, 1-2-1, 1-3-1, 2-0-1, 2-1-1, 2-2-1, 2-3-1, 2-0-2, 2-1-2, 2-2-2, 2-3-2,Median Wage,Highschool Diploma,% High School Diploma Only,% Some College or Associates,% Bachelo's Degree or higher,% Civilian Labor Force,Employed,% Unemployed,% Total Crimes
Solano,6095,145.84,313.6,386.16,510.24,244.72,290.4,322.24,368.16,122.32,169.52,209.76,256.96,42.01176471,0.077485551,0.15951805,0.252450435,0.180237315,0.458798521,0.441166418,0.017632103,55.12788567
Somerset,23025,55,115.2,143.32,183.2,91.56,109.96,125.04,134.16,45.8,63.48,79.56,92.6,22.22205882,0.085860887,0.299007469,0.233571726,0.122015968,0.445311726,0.427462012,0.017849714,31.10327476
Somerset,24039,39.09,84.9,105.81,136.26,67.68,80.13,90.9,97.56,33.84,46.59,58.53,68.4,18.98578431,0.129203899,0.274614135,0.187936637,0.099756296,0.37112104,0.348700244,0.022420796,30.46303818
Somerset,34035,339.34,748.6,940.88,1217.9,537.13,648.66,733.02,805.41,268.66,401.85,507.11,613.7,55.25588235,0.036370638,0.134896529,0.129994412,0.363254681,0.498133837,0.483717038,0.014416799,18.32864742
Somerset,42111,88.27,171.99,213.71,274.4,140.77,166.53,190.47,205.17,70.42,95.34,119.42,138.81,24.05980392,0.088103171,0.372445332,0.168975705,0.118644525,0.452130745,0.42755197,0.024578775,38.85119184
Somervell,48425,13.06,27.81,34.61,45,21.69,26.1,29.49,32.19,10.84,15.21,19.07,22.58,33.28284314,0.070287887,0.261596958,0.167517653,0.179250407,0.474633351,0.45768604,0.016947311,21.72732211
Sonoma,6097,195.1,427,525.6,699.7,318.7,390,429.8,498.2,159.4,229.4,283.6,352.2,42.68823529,0.082395272,0.137811616,0.253815486,0.260977002,0.525899894,0.511464357,0.014435537,48.0093605
Southampton,51175,27.64,56.64,69.35,88.56,45.94,54.73,61.94,66.54,22.97,31.1,38.42,44.46,61.10490196,0.111635919,0.219048677,0.268392976,0.067570571,0.510502334,0.497499444,0.01300289,23.33851967
Spalding,13255,66.88,124.34,150.76,191,101.8,119.76,134.36,144.32,50.88,67.78,82.98,95.86,48.27156863,0.120019018,0.263498054,0.16044632,0.058813479,0.427019879,0.409398865,0.017621014,93.75092859
Spartanburg,45083,314.71,653.18,787.05,990.22,524.15,640.97,722.15,769.78,259.38,357.72,435.82,497.09,27.24901961,0.09059839,0.185617551,0.201895139,0.155315445,0.471409799,0.459845669,0.01156413,102.1960567
Spencer,21215,28.22,58.1,72.1,93.12,46.02,54.98,62.26,66.94,23.02,31.84,40.02,46.74,39.14852941,0.064135454,0.241816316,0.225192406,0.135248846,0.540841457,0.52257568,0.018265777,3.078501796
Spink,46115,12.22,26.25,32.4,40.99,20.78,25.23,28.68,30.21,10.39,14.44,17.99,20.58,26.79705882,0.062097155,0.260022009,0.224650212,0.152648955,0.497563276,0.482156894,0.015406383,23.58119792
Spokane,53063,75.96,162.18,204.24,268.38,125.58,153.12,174.42,192.72,62.82,89.58,113.22,135.42,29.4,0.039466829,0.148685706,0.254759993,0.196842802,0.472012964,0.447330899,0.024682065,47.96612149
Spotsylvania,51177,33.06,63.41,77.54,99.15,50.04,60.09,67.29,72.87,25.01,34.48,42.52,49.75,88.49215686,0.055780107,0.186086037,0.188999657,0.10016282,0.489995144,0.476319698,0.013675446,12.21149452
St Bernard,22087,15.01,31.52,37.94,47.8,25.78,30.55,34.2,36.66,12.89,17.16,20.87,23.99,22.45392157,0.137076136,0.22573348,0.249017457,0.080020108,0.464582762,0.442761174,0.021821589,19.19385797
St Charles,22089,15.01,32.05,39.01,49.39,25.78,30.55,34.2,36.66,12.89,17.43,21.4,24.78,35.0877451,0.066851891,0.231155683,0.202667986,0.169270586,0.486498316,0.466307637,0.020190679,53.09330339
St Charles,29183,99.61,204.47,247.73,313.32,164.08,199.71,225.68,241.08,82.04,112.14,137.34,157.36,43.74313725,0.034429579,0.162568906,0.206996955,0.256806708,0.565861097,0.551625862,0.014235235,29.24034328
St Clair,1115,151.6,285.4,346.9,441.2,237.4,278,314,337.4,118.7,156.6,192.2,221.5,32.06029412,0.104145857,0.239827448,0.221803892,0.108448679,0.446725135,0.434574054,0.012151082,24.36802301
St Clair,26147,110.24,243.12,316.4,415.2,180.8,212.96,242,259.68,90.4,132.64,173.28,208.32,29.51372549,0.064875953,0.239445577,0.268126921,0.130942806,0.476976986,0.45313406,0.023842926,27.62138132
St Clair,29185,50.56,103.32,122.36,153.96,88,106.32,121.12,129.76,44,57.32,68.88,77.36,19.27401961,0.116113744,0.308703145,0.221348557,0.104265403,0.402305041,0.383993968,0.018311073,11.84834123
St Croix,55109,62.84,125.88,154.52,202.56,100.36,119.36,134.2,149.64,50.16,68.6,85,101.64,42.69509804,0.024332877,0.157083904,0.231643431,0.226105457,0.539781475,0.522130517,0.017650958,29.07971262
St Francis,5123,51.16,107.72,129.6,164.24,89.08,107.96,122.72,131.56,44.56,59.52,72.48,82.48,16.85735294,0.140277176,0.291857947,0.263100909,0.080597661,0.354742313,0.336639238,0.018103075,56.30142919
St Francois,29187,126.4,270.9,331,423.1,218.5,265.8,302.8,324.9,109.3,149.6,184.8,212.5,21.5127451,0.107468396,0.262395027,0.234706076,0.100699322,0.396297182,0.381698096,0.014599086,64.25390753
St Helena,22091,14.3,30.19,36.62,45.99,23.56,29.23,32.87,34.85,11.78,16.5,20.21,23.08,21.2627451,0.152472527,0.261355311,0.151831502,0.113186813,0.38992674,0.366758242,0.023168498,112.6373626
St James,22093,40.95,88.74,108,135,67.47,85.83,96.78,101.58,33.75,48.57,59.7,67.77,28.06372549,0.106081616,0.298137876,0.202060222,0.118413233,0.463847068,0.437153328,0.02669374,47.54358162
St John the Baptist,22095,15.01,32.05,39.01,49.39,25.78,30.55,34.2,36.66,12.89,17.43,21.4,24.78,26.93333333,0.094121525,0.262400829,0.212067707,0.107493467,0.46455729,0.439437813,0.025119476,67.56597688
St Johns,12109,40.5,91.8,115.98,150.03,69.18,82.83,93.03,100.17,34.59,49.8,63.3,75.27,44.52892157,0.032828015,0.135748377,0.182104782,0.28350736,0.496520069,0.48274664,0.01377343,0
St Joseph,18141,54,107.92,130.96,165.28,88.88,106.2,120.52,128,44.44,59.44,72.96,83,26.4122549,0.074060503,0.198463241,0.182091663,0.190907692,0.505848039,0.488248959,0.01759908,16.6720408
St Joseph,26149,89.39,189.07,242.55,313.39,147.42,173.32,198.66,209.3,73.71,104.23,134.47,157.36,26.48235294,0.087382464,0.245491393,0.230197411,0.108518354,0.462675791,0.443509083,0.019166708,27.07625658
St Landry,22097,67.2,145.25,177.4,223.4,110.55,140.45,158.7,167.7,55.25,79.65,98.2,112.15,19.41127451,0.151768839,0.268512236,0.135413133,0.096159438,0.390501575,0.366900897,0.023600678,139.2052338
St Lawrence,36089,99.61,201.95,255.29,328.37,158.13,187.95,213.78,227.57,79.1,111.09,141.82,165.97,25.36372549,0.074881342,0.243122437,0.185161974,0.157236994,0.395732916,0.374591033,0.021141883,17.04990553
St Louis,27137,171.72,354.24,442.8,576.84,279.84,332.64,377.64,400.56,139.92,194.28,249.72,289.56,29.52352941,0.03750668,0.185001323,0.258446494,0.199499578,0.507723579,0.487881497,0.019842082,98.28647912
St Louis,29189,2381.68,5180,6500.48,8356.32,3928.96,4784.08,5406.8,5775.84,1951.04,2827.44,3573.92,4193.84,34.39264706,0.044718536,0.14573086,0.196960538,0.300065231,0.530830325,0.5146909,0.016139425,210.9000373
St Louis City,29510,42.53,92.5,116.08,149.22,70.16,85.43,96.55,103.14,34.84,50.49,63.82,74.89,22.7004902,0.088958744,0.173898627,0.200051065,0.264173779,0.50509321,0.485605714,0.019487496,329.7654338
St Lucie,12111,90.36,183.06,224.97,290.73,141,171.66,192,210.42,70.44,99.36,123.09,145.86,56.16862745,0.094488285,0.229231592,0.217364364,0.074617436,0.445220001,0.42680408,0.018415921,0
St Martin,22099,28.34,60.64,73.5,92.84,47.54,58.72,66,70.56,23.76,33.12,40.54,46.6,23.16029412,0.12575579,0.298317461,0.169200456,0.100778488,0.432920586,0.411613576,0.02130701,77.46247609
St Mary,22101,72.7,153.2,188,237.9,116.35,145.75,163.95,174.25,58.15,83.6,103.5,119.4,20.05784314,0.120066389,0.356171315,0.150791402,0.071469052,0.404039995,0.381107558,0.022932437,79.1401854
St Marys,24037,15.62,31.76,38.02,49.44,25.71,30.88,34.47,38.39,12.86,17.26,20.88,24.81,43.6877451,0.066823699,0.19773768,0.180387952,0.208319783,0.503467309,0.487040439,0.01642687,48.25228297
St Tammany,22103,60.04,126.08,151.76,191.2,103.12,122.2,136.8,146.64,51.56,68.64,83.48,95.96,35.06176471,0.062293533,0.175567903,0.198144158,0.22292021,0.460902597,0.442415996,0.018486601,54.5791284
Stafford,20185,26.32,53.28,64.94,81.38,43.56,52.46,59.74,62.6,21.78,29.42,36.26,40.88,25.00343137,0.066060904,0.208005894,0.25589391,0.178781925,0.491159136,0.477897839,0.013261297,7.367387033
Stafford,51179,19.92,36.41,44.63,57.59,28.43,33.58,37.18,40.96,14.21,19.59,24.19,28.88,53.4754902,0.040541143,0.136898048,0.182294952,0.238951869,0.472092119,0.459595863,0.012496256,35.1118673
Stanislaus,6099,158.1,349.3,433.6,564.3,273.3,326.6,366.4,405.7,136.7,190.5,237.6,284.5,30.76519608,0.131115725,0.182242737,0.20207894,0.106084887,0.438537978,0.411535637,0.02700234,63.14232073
Stanley,46117,12.83,27.15,33.29,42.19,21.46,26.13,29.57,31.41,10.73,14.89,18.44,21.18,34.54509804,0.037248322,0.221812081,0.233557047,0.232885906,0.63557047,0.618456376,0.017114094,3.355704698
Stanly,37167,26.5,54.86,68.84,88.56,43.3,51.78,59.06,62.86,21.66,30.22,38.2,44.46,28.57990196,0.101305516,0.22984129,0.239424677,0.119544349,0.489072699,0.471489825,0.017582875,73.5952899
Stanton,20187,13.16,25.95,31.09,38.62,21.78,26.23,29.87,31.3,10.89,14.37,17.44,19.4,31.07892157,0.131477927,0.180902111,0.183301344,0.116122841,0.476487524,0.464491363,0.011996161,0
Stanton,31167,13.24,28.85,35.55,44.81,23.26,27.72,31.46,33.03,11.63,15.85,19.72,22.5,30.41421569,0.044162958,0.219787744,0.307428963,0.124101335,0.603218076,0.587983567,0.015234509,22.2526532
Stark,38089,41.04,87.03,109.35,142.53,66.6,80.46,91.08,98.25,33.3,47.55,60.21,71.52,33.70539216,0.057569993,0.193901207,0.217262082,0.135677346,0.558491351,0.547375617,0.011115734,30.9100636
Stark,39151,219.13,470.39,592.62,768.06,368.9,439.11,500.31,528.19,184.45,258.57,332.35,385.56,27.26617647,0.058073431,0.264890504,0.212000438,0.158016609,0.498085916,0.475405025,0.022680891,46.15142469
Starke,18149,25.64,51.72,62.78,79.52,42.5,51.34,58.5,62.26,21.26,28.6,35.12,39.94,26.47107843,0.102049549,0.284797398,0.208848573,0.080227633,0.423773052,0.405887639,0.017885414,17.11522827
Starr,48427,49.36,101.84,124.04,155.24,82.24,99.96,113.56,118.96,41.12,56.12,69.08,77.92,15.93921569,0.252108617,0.142278519,0.092293689,0.053322209,0.381492718,0.34381068,0.037682039,17.74878641
Staunton City,51790,14.38,29.59,36.75,47.33,22.61,27.82,31.43,33.89,11.31,16.18,20.25,23.75,26.61568627,0.070291262,0.20431068,0.181864078,0.228737864,0.478368932,0.465980583,0.01238835,65.24271845
Ste. Genevieve,29186,25.7,54.54,66.58,84.8,44.46,53.52,60.92,65.12,22.22,30.1,37.14,42.58,30.22647059,0.072568862,0.269549218,0.207965799,0.135180475,0.495589588,0.482331295,0.013258293,37.33968288
Stearns,27145,332.4,677.52,833.64,1090.44,563.16,655.2,745.32,801.48,281.64,373.08,468.48,547.44,65.14607843,0.051398681,0.173217851,0.224199581,0.084982185,0.57234099,0.554506861,0.017834129,89.32858262
Steele,27147,41.67,87.03,107.25,141.27,70.17,83.52,94.8,102.96,35.1,47.82,60.69,70.92,33.62892157,0.049163236,0.221167727,0.216061594,0.170694541,0.565043041,0.547559215,0.017483826,49.45730631
Steele,38091,12.63,26.68,33.23,43.32,21.12,25.4,28.94,31.29,10.56,14.69,18.46,21.75,33.16715686,0.026140156,0.179087875,0.284204672,0.219132369,0.54727475,0.536151279,0.011123471,0
Stephens,13257,26.16,52.5,63.48,80.88,43.24,52.46,59.74,64.24,21.62,29.06,35.54,40.62,22.2627451,0.116674134,0.251157407,0.146020012,0.136798088,0.404644564,0.389000896,0.015643668,52.27001195
Stephens,40137,50.96,107.52,132.16,167.52,87.4,104.56,119,125.96,43.72,59.32,73.6,84.12,23.44411765,0.089432412,0.297773525,0.199029126,0.119095407,0.433322442,0.41579537,0.017527072,21.23786408
Stephens,48429,24.68,50.74,61.66,78.92,41.04,49.98,56.78,61.32,20.52,27.98,34.36,39.62,22.87156863,0.148335348,0.197890342,0.232611801,0.112185474,0.449730799,0.4362158,0.013514998,12.08658389
Sterling,48431,12.47,25.61,31.12,39.32,20.76,25.17,28.57,30.35,10.38,14.11,17.33,19.74,32.74019608,0.059766764,0.293731778,0.157434402,0.05393586,0.41909621,0.405976676,0.013119534,21.86588921
Steuben,18151,26.74,52.32,62.9,78.7,43.22,52.38,59.56,62.84,21.6,28.9,35.18,39.54,29.13921569,0.061071584,0.273384638,0.205430521,0.150079861,0.600842166,0.585218528,0.015623639,23.81298098
Steuben,36101,128.52,255.06,323.64,421.29,201.78,237.06,270.27,291.69,100.89,140.58,180.09,212.94,26.0622549,0.069189178,0.267267909,0.219054539,0.17202727,0.45268422,0.432819713,0.019864507,16.8832279
Stevens,20189,13.23,27.04,33.15,41.69,21.86,26.33,29.97,31.42,10.93,14.91,18.47,20.94,30.03137255,0.146095238,0.173142857,0.259809524,0.091619048,0.491619048,0.479047619,0.012571429,9.523809524
Stevens,27149,55.4,112.92,138.94,181.74,93.86,109.2,124.22,133.58,46.94,62.18,78.08,91.24,57.8872549,0.036294075,0.189742529,0.193154793,0.092079413,0.562713266,0.547926791,0.014786475,18.61234619
Stevens,53065,47.76,101.24,127.2,165.48,80.32,97.28,111.48,121.28,40.16,56.28,71.04,83.56,26.96078431,0.064657121,0.237872753,0.257551943,0.128819033,0.407621918,0.379201206,0.028420713,7.105178168
Stewart,13259,26.16,52.5,63.48,79.04,43.24,52.46,59.74,62.4,21.62,29.06,35.54,39.7,16.94411765,0.29356417,0.335152428,0.179525781,0.111968385,0.469890854,0.449378999,0.020511855,3.763643207
Stewart,47161,36.69,75.27,93.27,117.75,60.33,72.54,82.71,86.49,30.15,41.55,51.93,59.13,25.57696078,0.090136926,0.315589075,0.188401552,0.109760562,0.405066999,0.387054258,0.018012741,39.54016255
Stillwater,30095,27.78,58.66,74.4,97.52,45.78,54.86,62.58,68.58,22.88,32.4,41.24,49.22,33.4245098,0.045632043,0.267879058,0.252036149,0.188776079,0.584960393,0.566105099,0.018855294,13.38837443
Stoddard,29207,63.2,129.95,154.55,190.65,109.25,132.9,151.4,157.95,54.65,72.05,86.9,95.8,20.76617647,0.137032645,0.29750279,0.186767578,0.095145089,0.454485212,0.4332101,0.021275112,20.22879464
Stokes,37169,13.58,27.87,34.64,44.46,22.23,26.55,30.19,32.26,11.11,15.34,19.22,22.31,25.66470588,0.122416891,0.301954178,0.224123989,0.106783468,0.49047619,0.473360288,0.017115903,17.52021563
Stone,5137,13.05,26.83,32.18,39.83,22.29,27.01,30.7,32.01,11.15,14.84,18.02,20,18.10294118,0.140545352,0.260134315,0.241686221,0.103487337,0.38336435,0.365320819,0.018043531,19.41904685
Stone,28131,25.8,50.52,60.28,75.7,43.68,51.56,58.76,62.5,21.84,28.04,33.9,38.02,23.13088235,0.11727486,0.236404298,0.201712758,0.103965527,0.377788687,0.354279169,0.023509518,76.36502482
Stone,29209,54.48,105,124.28,156,89.44,107.8,122.6,131.16,44.72,58.16,69.84,78.4,24.63823529,0.10084953,0.259042348,0.280473677,0.145932552,0.445745913,0.423831896,0.021914017,34.75350753
Storey,32029,13.57,29.44,37.46,49.7,22.91,26.92,30.47,34.05,11.46,16.14,20.59,25.06,43.13872549,0.046783626,0.204191033,0.253411306,0.230994152,0.50877193,0.489766082,0.019005848,12.18323587
Story,19169,60.08,122.32,156.4,201.92,97.64,114.6,129.76,144,48.8,68.72,86.2,101.36,31.44656863,0.014664542,0.089905315,0.144930331,0.266163979,0.597471001,0.586419315,0.011051686,41.91318997
Strafford,33017,201.5,395.07,491.01,642.46,304.72,366.73,411.19,458.9,152.36,215.02,268.71,324.22,35.04215686,0.046581455,0.178112752,0.189809686,0.230684015,0.569283897,0.555623467,0.01366043,42.78434399
Stutsman,38093,25.26,53.6,66.94,86.74,42.24,50.8,57.88,61.96,21.12,29.5,37.14,43.56,29.55735294,0.061640346,0.228685222,0.225813921,0.160005557,0.481452323,0.470661789,0.010790534,30.10234798
Sublette,56035,12.79,26.58,33.34,43.47,21.5,25.31,28.86,31.59,10.75,14.7,18.53,21.94,38.2622549,0.031278643,0.270164986,0.300870761,0.177703941,0.470898258,0.448785518,0.022112741,6.874427131
Suffolk,25025,81.4,169.36,221.04,292.2,116.48,138.4,152.08,169.16,58.24,90.04,117.68,147.04,37.17794118,0.094655461,0.153369443,0.125971256,0.319396543,0.571440567,0.555913006,0.015527561,41.83292896
Suffolk,36103,305.76,669.12,860.8,1137.28,472.64,564.32,626.56,700.8,236.32,357.76,461.44,572.64,51.58872549,0.063627189,0.184755426,0.181637963,0.245533842,0.509048967,0.491004116,0.018044852,37.40038796
Suffolk City,51800,16.33,31.43,38.75,50.52,24.57,29.51,33.12,36.61,12.28,17.1,21.25,25.34,38.16029412,0.065465841,0.175406047,0.214993003,0.190545354,0.482613121,0.468576396,0.014036724,38.37835546
Sullivan,29211,54.34,107.88,126.9,157.06,91.08,110.86,125.68,132.86,45.54,59.6,71.16,78.9,21.28480392,0.114185698,0.364894149,0.162860477,0.085180863,0.443073846,0.427737956,0.015335889,43.34055676
Sullivan,33019,122.76,248.22,308.52,393.93,194.58,234.72,265.41,285.21,97.29,136.17,170.37,199.08,31.13627451,0.065253234,0.2706732,0.19833732,0.208856791,0.538002462,0.525416251,0.012586211,8.824280705
Sullivan,36105,72.15,150.4,189.45,242.75,118.05,140.4,158.85,170.7,59.05,82.45,104.4,122.6,28.84852941,0.089514652,0.228238197,0.190158221,0.167277167,0.463980464,0.446390415,0.017590049,40.7000407
Sullivan,42113,12.24,24.73,30.86,40.17,20.22,23.79,27.21,29.78,10.11,13.7,17.22,20.32,25.35196078,0.088013699,0.401712329,0.207705479,0.144863014,0.455136986,0.430821918,0.024315068,41.09589041
Sullivan,47163,49.6,101.52,125.52,159.6,80.84,97.84,111.44,117.92,40.44,56,69.84,80.12,25.14852941,0.092954737,0.251152292,0.208790931,0.170899642,0.447057782,0.430625368,0.016432415,105.3975962
Sully,46119,12.21,26.25,32.39,41.08,20.81,25.23,28.67,30.3,10.41,14.44,17.99,20.63,30.28970588,0.027662517,0.214384509,0.234439834,0.159059474,0.552558783,0.538035961,0.014522822,6.915629322
Summers,54089,25.76,52.82,65.6,84.24,43.76,51.72,59.74,64.34,21.88,29.58,36.62,42.3,18.1372549,0.124759595,0.351367171,0.23664186,0.120578644,0.36441174,0.344343173,0.020068568,5.017141901
Summit,8117,103.26,218.34,281.94,367.02,155.28,189.48,211.98,229.32,77.64,118.14,152.76,184.8,42.43627451,0.053550153,0.135050716,0.169698921,0.393881823,0.739075833,0.726259862,0.012815972,28.33682177
Summit,39153,279.09,622.65,802.62,1067.85,467.46,554.82,630.42,666.33,233.73,340.2,446.04,535.92,28.31029412,0.058076191,0.212564856,0.204604499,0.228380099,0.507055519,0.485222823,0.021832696,54.32731095
Summit,49043,30.62,64.2,80.14,102.72,50,59.9,67.44,72.7,25,35.1,44.02,51.8,55.13823529,0.032887126,0.103406757,0.154142172,0.355218736,0.589017164,0.574993508,0.014023656,25.49755648
Sumner,20191,64.35,135,165.05,208.75,109.6,132.05,150.25,159.05,54.8,74.45,92,104.85,26.28333333,0.053793227,0.24349924,0.237959074,0.16245197,0.485613439,0.469216335,0.016397105,15.6375659
Sumner,47165,103.88,197.47,239.47,305.13,161,191.03,214.83,232.26,80.5,107.87,132.09,153.16,34.01519608,0.065671155,0.197976371,0.196865718,0.179777971,0.529979978,0.515826799,0.014153178,58.02905019
Sumter,1119,40.2,79.35,96.75,121.41,64.83,78.12,88.92,93.3,32.4,43.83,54,60.96,14.31813725,0.087160794,0.231672742,0.195058728,0.14127177,0.385176185,0.367517213,0.017658971,25.92142568
Sumter,12119,39.54,84.69,105.63,135.87,64.89,78.99,89.19,95.76,32.43,46.26,58.11,68.19,31.10980392,0.06795271,0.262585548,0.259256119,0.275016955,0.251541402,0.23914853,0.012392873,0
Sumter,13261,26.8,53.36,64.34,80.12,43.88,53.3,60.6,63.46,21.94,29.48,35.96,40.24,19.73039216,0.119293625,0.222784981,0.18334684,0.117301459,0.434798757,0.4136953,0.021103458,88.1280389
Sumter,45085,54.4,112.92,135.2,169.14,91.26,112.78,127.56,135.3,45.48,62.14,75.28,84.92,24.31911765,0.096517488,0.204725454,0.234889537,0.128187881,0.410502482,0.397163591,0.013338891,154.2309296
Surry,51181,13.16,28.15,34.92,45.17,22.01,26.78,30.38,32.92,11.01,15.46,19.33,22.67,28.95539216,0.113397348,0.273433928,0.212315196,0.155616522,0.562871513,0.544276787,0.018594726,12.19326322
Susquehanna,42115,60.3,126.15,157.25,201.65,100.75,120.95,138.05,148.4,50.35,69.75,87.55,102,29.52696078,0.080397565,0.355310402,0.207498569,0.147083312,0.534656814,0.511135973,0.023520841,24.71769787
Sussex,10005,300.09,646.8,788.55,1018.71,493.5,603.33,697.62,765.45,246.75,353.01,434.49,511.14,31.78382353,0.084043172,0.22063123,0.202782061,0.200022749,0.455947897,0.439269857,0.016678041,78.98794328
Sussex,34037,192.6,431.16,554.16,717.12,325.2,385.08,428.88,479.4,162.6,237.48,300.24,361.56,49.15735294,0.035986437,0.2145596,0.197481643,0.253298757,0.517019019,0.499961864,0.017057155,13.45157779
Sussex,51183,31.9,60.7,74.22,94.96,48.76,57.96,65.16,70.46,24.38,33.12,40.86,47.66,22.1245098,0.152460984,0.32948564,0.194570136,0.09871641,0.350170838,0.334841629,0.015329209,12.92824822
Sutter,6101,32.34,69.7,86.66,113.2,54.06,65.04,73,81.14,27.02,38.02,47.5,57.06,29.85784314,0.137233647,0.146668273,0.230004115,0.114660805,0.456314675,0.422209509,0.034105166,105.8886112
Sutton,48435,24.68,50.86,61.88,78.16,41.98,49.98,56.78,60.22,21,28.04,34.48,39.24,31.09166667,0.197805457,0.25059312,0.180901542,0.129893238,0.420225386,0.404507711,0.015717675,20.75919336
Suwannee,12121,25.78,51.7,62.96,80.58,42.82,50.6,57.4,61.94,21.42,28.46,35.02,40.44,24.24166667,0.126489396,0.278764319,0.200119612,0.110801859,0.420665225,0.405736762,0.014928463,0
Swain,37173,13.53,26.48,32.53,40.96,22.03,25.89,29.53,30.94,11.01,14.64,18.16,20.57,22.58578431,0.140468938,0.212084721,0.215059857,0.126089112,0.502160516,0.482822129,0.019338386,33.2931926
Sweet Grass,30097,14.31,29.94,37.81,49.64,23.35,28.04,31.9,35.17,11.68,16.51,20.92,25.04,27.0877451,0.04023926,0.271071234,0.24170745,0.187873844,0.493746601,0.479608483,0.014138119,43.50190321
