fips_state_county_code,population,agg_assault_tot_arrests,arson_tot_arrests,burglary_tot_arrests,mtr_veh_theft_tot_arrests,murder_tot_arrests,rape_tot_arrests,robbery_tot_arrests,theft_tot_arrests,sale_cannabis_tot_arrests,sale_heroin_coke_tot_arrests,sale_other_drug_tot_arrests,sale_synth_narc_tot_arrests,poss_cannabis_tot_arrests,poss_heroin_coke_tot_arrests,poss_other_drug_tot_arrests,poss_synth_narc_tot_arrests,all_other_tot_arrests,curfew_loiter_tot_arrests,disorder_cond_tot_arrests,family_off_tot_arrests,manslaught_neg_tot_arrests,oth_assault_tot_arrests,oth_sex_off_tot_arrests,prostitution_tot_arrests,runaways_tot_arrests,suspicion_tot_arrests,vagrancy_tot_arrests,vandalism_tot_arrests,weapons_tot_arrests
35028,19220,5,0,0,0,0,0,0,6,0,0,0,0,3,0,1,0,0,0,1,2,0,5,0,0,0,0,0,0,0
35029,23795,31,0,18,5,1,0,5,179,1,0,0,1,64,1,1,25,793,0,7,3,0,118,1,0,0,1,0,21,3
35031,72273,208,0,59,17,1,1,11,310,3,0,0,0,110,44,14,1,1333,2,61,234,0,305,4,0,2,0,0,42,10
35033,4454,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,2,2,0,0,1,0,0,0,0,0,0
35035,67000,90,2,37,6,4,3,3,228,35,11,0,16,145,28,2,56,1798,0,41,9,0,331,6,0,0,0,0,59,30
35037,8146,0,0,2,0,0,0,0,1,0,1,0,5,4,0,1,10,35,0,0,1,0,6,0,0,0,1,0,0,1
35039,38797,84,0,1,1,0,0,1,4,7,0,0,0,87,13,0,1,414,4,113,132,0,36,0,0,2,2,13,25,1
35041,18566,8,2,3,1,1,1,0,21,3,0,0,0,15,0,3,21,128,0,27,3,0,38,3,0,0,0,0,20,8
35043,146663,139,2,48,17,3,2,4,52,6,7,6,8,269,73,11,68,2369,0,164,65,2,271,3,2,0,1,20,124,47
35045,124249,239,1,63,26,2,12,12,321,4,13,19,15,112,1,69,70,2101,0,127,81,0,530,3,0,66,0,0,87,30
35047,27337,32,0,12,0,0,0,1,12,0,2,0,2,8,3,0,1,171,0,22,2,0,34,0,0,0,0,0,7,8
35049,147228,391,1,96,78,7,18,29,363,27,29,6,18,539,342,36,186,6638,0,64,301,0,344,21,0,10,2,0,58,61
35051,10827,11,0,0,2,1,0,0,8,0,0,0,0,25,1,16,1,276,0,7,8,0,37,0,0,0,0,0,5,2
35053,16586,12,0,16,1,1,0,1,42,0,0,0,0,3,47,0,1,494,0,29,57,0,27,2,0,0,0,1,0,0
35055,32784,14,0,3,0,0,1,2,32,0,4,2,0,11,3,2,1,648,0,55,9,0,66,0,0,0,0,2,4,4
35057,15472,18,0,4,0,0,0,0,1,0,0,0,0,2,8,0,9,107,0,0,0,0,4,0,0,0,5,2,2,0
35059,4063,7,2,1,8,0,0,0,1,4,1,1,0,8,0,0,0,88,0,3,11,0,4,0,0,0,0,1,0,0
35061,76312,277,1,39,11,2,2,2,137,0,5,11,0,12,25,42,1,314,0,18,26,0,66,0,0,0,0,0,42,11
36001,305810,245,5,152,31,7,36,110,1709,7,5,28,0,779,173,271,6,1538,0,125,3,1,704,45,10,0,0,0,320,106
36003,45870,26,0,34,10,1,10,2,95,0,3,8,0,225,4,36,1,223,0,16,2,7,113,13,0,0,0,0,67,13
36005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36007,189538,183,7,168,32,3,28,50,954,1,0,17,2,692,3,517,27,506,0,174,2,0,723,44,15,0,0,8,285,39
36009,76007,80,4,17,17,2,9,7,183,1,1,15,0,273,3,180,12,418,0,57,0,1,290,17,0,0,0,0,133,14
36011,76385,24,0,11,4,0,7,6,124,1,0,2,0,122,1,28,3,103,0,6,1,0,113,9,0,0,0,0,62,3
36013,126417,128,8,106,26,2,7,15,545,1,0,24,1,542,7,447,52,687,0,83,6,0,686,15,0,0,0,0,352,54
36015,83232,57,1,46,11,2,4,30,463,4,80,4,0,379,242,59,3,347,0,163,4,0,256,18,3,0,0,0,156,43
36017,46931,38,1,38,9,0,12,0,126,4,2,7,0,113,2,65,9,357,0,31,1,0,93,8,0,0,0,0,59,12
36019,80080,45,7,48,3,3,5,2,408,1,0,25,0,373,2,122,18,104,0,20,0,1,183,22,0,0,0,0,89,30
36021,59211,24,1,35,6,1,7,0,123,1,0,2,0,930,17,156,1,158,0,7,1,0,90,6,0,0,0,0,54,18
36023,47382,26,2,41,2,0,24,1,151,3,5,1,6,267,20,21,45,164,0,54,0,0,186,15,0,0,0,0,67,18
36025,43120,25,3,14,10,0,7,3,114,1,1,12,0,167,0,31,9,127,0,10,0,0,110,10,1,0,0,0,44,17
36027,291611,151,4,77,15,4,20,34,688,2,15,40,4,1192,33,426,13,597,0,37,4,0,436,20,0,0,0,1,230,52
36029,913964,1170,16,545,311,23,71,351,3983,45,3,46,1,2628,472,2556,23,6160,0,164,14,2,2838,114,60,0,0,2,1434,358
36031,35343,23,2,8,3,0,1,2,60,0,0,12,0,189,0,44,0,128,0,10,0,0,115,5,1,0,0,0,70,5
36033,49852,19,5,17,8,0,13,2,137,6,14,21,0,265,9,83,4,150,0,14,1,0,114,15,1,0,0,0,46,14
36035,52946,40,0,26,12,0,6,1,188,1,0,6,0,180,23,117,1,484,0,48,1,0,157,5,0,0,0,0,49,17
36037,56777,27,1,46,4,1,6,3,140,0,0,16,1,213,1,63,0,222,0,12,2,0,133,10,0,0,0,0,41,7
36039,47029,36,2,30,3,1,3,8,133,2,0,15,0,343,17,184,4,112,0,13,0,0,136,13,0,0,0,0,71,14
36041,4361,1,0,2,0,0,0,0,4,0,0,0,0,36,0,0,0,15,0,1,0,0,7,1,0,0,0,0,5,1
36043,61174,44,2,26,12,0,6,6,116,4,0,0,0,237,11,44,2,254,0,32,5,0,123,9,0,0,0,0,92,18
36045,110566,67,0,28,7,0,6,18,327,2,0,1,0,203,1,72,4,313,0,106,1,0,300,9,1,0,0,0,147,46
36047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36049,26224,7,0,6,3,0,7,0,48,1,0,3,2,44,0,24,14,52,0,11,0,0,42,9,0,0,0,0,21,5
36051,62634,17,3,29,4,0,9,18,132,9,2,9,4,256,14,113,7,287,0,26,1,0,126,13,0,0,0,0,42,9
36053,70084,31,3,31,10,0,25,7,236,2,0,10,0,221,2,75,12,444,0,38,8,0,191,29,0,0,0,0,124,19
36055,738135,699,16,287,265,16,59,183,2362,10,1,25,0,782,13,558,3,1645,0,200,17,0,2527,77,74,0,0,1,1085,228
36057,49080,35,1,21,15,1,3,5,189,1,63,7,0,268,6,55,0,183,0,30,3,0,134,7,4,0,0,2,48,10
36059,1352968,781,12,284,106,30,35,304,2677,88,312,157,7,3699,529,2183,31,1885,0,116,85,1,1293,102,60,0,0,1,882,239
36061,8379043,21,0,1,15,0,0,11,50,0,0,1,0,214,3,60,2,394,0,314,0,0,82,35,0,0,0,0,30,13
36063,206496,148,2,80,21,0,34,36,727,0,0,7,0,460,40,204,6,538,0,134,3,0,494,27,13,0,0,1,232,41
36065,227680,166,7,57,28,5,32,38,865,1,0,5,0,452,86,250,14,766,0,148,18,1,904,56,24,0,0,0,414,114
36067,458568,683,19,365,328,18,69,228,2210,4,13,33,7,2435,449,378,39,4538,0,141,4,0,1598,84,78,0,0,0,902,230
36069,109474,52,0,72,9,3,23,16,329,17,24,63,2,304,13,231,6,681,0,21,17,0,218,28,7,0,0,0,115,22
36071,380924,226,9,81,25,9,31,64,1574,2,263,42,0,1647,163,533,16,1512,0,185,16,0,845,89,23,0,0,8,432,89
36073,40120,22,2,25,10,2,8,2,102,1,0,67,0,157,2,54,0,141,0,12,0,0,127,8,0,0,0,0,54,5
36075,116733,43,2,73,26,1,18,3,563,4,1,2,0,261,15,103,20,332,0,82,5,0,224,32,0,0,0,0,152,30
36077,59117,31,3,22,4,5,6,5,163,0,0,1,0,233,3,40,0,111,0,13,4,0,93,6,0,0,0,0,54,6
36079,98253,17,0,8,2,0,5,6,79,4,33,3,19,300,92,62,17,156,0,7,45,0,74,7,0,0,0,0,45,6
36083,158579,151,9,125,42,7,14,41,771,3,15,36,0,569,142,122,6,427,0,23,5,0,420,43,26,0,0,0,351,35
36087,325586,134,3,21,9,2,32,43,496,4,2,2,0,984,26,192,1,409,0,61,1,1,355,40,3,0,0,0,127,22
36089,106996,43,2,44,12,0,6,6,201,2,0,22,7,325,12,152,21,345,0,53,16,2,217,22,0,0,0,0,90,20
36091,230182,73,2,55,18,3,14,9,514,3,0,17,0,713,21,252,5,274,0,38,1,2,356,31,0,0,0,0,209,25
36093,154557,181,11,76,23,2,19,68,640,3,5,103,0,283,30,168,3,479,0,39,0,0,679,19,7,0,0,2,366,42
36095,30734,16,3,8,7,0,1,1,41,1,0,1,0,104,1,19,4,126,0,12,1,0,72,9,2,0,0,0,26,4
36097,17763,6,0,4,1,0,2,0,24,1,0,1,0,64,1,10,3,36,0,7,0,0,34,2,0,0,0,0,12,1
36099,33994,7,0,5,3,0,5,1,140,0,0,12,0,98,0,32,0,87,0,19,1,0,77,7,0,0,0,0,24,17
36101,94878,29,4,40,10,2,13,4,203,7,9,17,10,203,56,109,25,282,0,21,4,0,119,29,0,0,0,0,86,19
36103,1471317,566,11,286,128,19,142,249,4373,19,78,455,0,4106,154,3179,16,3506,0,185,198,0,2887,166,70,0,0,717,1076,398
36105,74843,83,4,52,9,0,14,11,289,2,0,6,0,521,24,292,0,422,0,41,3,0,269,20,0,0,0,0,111,22
36107,47997,11,4,17,6,6,8,0,37,0,0,7,0,128,0,69,11,89,0,4,1,0,83,4,0,0,0,0,43,9
36109,102363,33,3,13,7,0,7,8,297,0,0,1,0,314,2,57,7,389,0,44,0,0,191,21,0,0,0,0,83,19
36111,177151,111,2,34,8,1,14,8,402,0,0,24,2,934,23,277,2,394,0,99,1,0,474,27,0,0,0,1,209,40
36113,63740,30,2,23,7,1,7,0,220,1,0,3,0,502,22,124,0,145,0,9,0,0,185,19,0,0,0,0,98,12
36115,60599,17,2,18,5,0,15,1,60,3,0,11,0,496,4,130,0,121,0,17,2,0,131,10,0,0,0,3,73,18
36117,89121,44,3,39,16,0,15,11,217,3,0,3,0,219,9,42,0,134,0,10,0,0,244,19,0,0,0,0,132,17
36119,964433,572,8,206,65,15,23,243,1829,60,207,60,1,1292,127,819,9,2031,0,620,23,1,1405,97,19,0,0,10,648,191
36121,39619,31,1,6,6,1,6,1,71,2,0,10,0,195,0,61,11,150,0,5,4,0,57,8,0,0,0,0,43,11
36123,24639,4,1,14,2,0,3,0,36,4,1,0,0,95,11,15,2,105,0,8,3,0,54,5,0,0,0,0,28,3
37001,164681,188,7,165,26,8,7,44,615,14,21,39,1,264,133,122,11,1738,0,102,61,1,895,19,48,0,0,0,91,45
37003,37346,19,0,21,3,7,6,0,21,0,2,3,0,10,6,27,1,519,0,4,10,0,61,1,0,0,0,0,5,4
37005,11158,2,1,3,0,0,0,0,1,3,1,4,0,5,4,28,0,190,0,0,0,0,20,0,0,0,0,0,1,1
37007,24627,26,0,20,1,2,1,3,65,2,5,3,0,35,16,46,5,351,0,24,3,0,152,2,0,0,0,0,17,18
37009,27079,25,0,12,2,0,0,0,47,4,1,8,0,39,7,94,6,506,0,2,2,0,124,1,0,0,0,0,12,4
37011,17413,11,0,8,2,0,0,0,16,9,1,9,3,3,4,50,3,397,0,6,1,0,36,0,0,0,0,0,1,0
37013,46962,18,1,25,1,0,1,3,115,15,4,1,3,74,12,2,6,200,0,7,0,0,70,2,0,0,0,0,6,18
37015,18755,4,0,3,2,2,0,1,7,0,1,0,0,8,15,0,1,269,0,2,0,0,14,0,0,0,0,0,2,1
37017,32929,5,2,11,1,0,0,0,16,3,8,1,0,14,6,3,0,41,0,1,0,0,23,0,0,0,0,0,5,6
37019,140750,21,0,33,4,3,0,1,175,11,18,2,5,40,18,15,5,289,0,15,3,0,86,2,0,0,0,0,8,3
37021,261616,244,10,253,37,5,3,45,580,5,26,21,1,220,247,452,25,1376,0,103,7,0,683,11,5,0,0,0,87,53
37023,88849,134,1,59,9,6,4,2,168,2,3,8,1,104,39,140,2,1014,0,8,19,0,129,1,0,0,0,0,4,19
37025,215428,56,4,71,11,3,3,31,786,19,93,24,2,631,171,182,24,3546,0,86,143,1,333,4,12,0,0,0,53,69
37027,82093,44,4,111,35,1,2,14,215,2,2,7,0,66,52,256,17,2532,0,16,116,0,190,1,2,0,0,0,46,38
37029,10747,3,0,5,0,0,0,0,2,0,0,1,0,7,8,1,0,78,0,0,0,0,14,0,0,0,0,0,1,0
37031,69845,37,1,70,2,0,1,3,178,11,13,11,1,132,48,57,8,888,0,19,8,0,250,2,0,0,0,0,36,14
37033,22557,2,0,8,0,0,0,0,8,0,3,0,1,2,6,0,1,222,0,2,1,0,24,0,0,0,0,0,3,1
37035,159053,50,1,61,13,0,0,19,211,1,17,5,1,62,74,161,10,1725,0,32,34,0,225,3,3,0,0,0,26,35
37037,72017,44,1,27,5,0,1,1,89,4,8,5,4,51,32,31,6,512,0,38,28,0,217,5,1,0,0,0,42,19
37039,28489,18,0,20,10,0,1,6,50,2,1,5,0,8,34,83,8,712,0,3,3,0,87,2,0,0,0,0,21,14
37041,13935,6,0,12,0,2,1,1,24,1,1,0,0,11,2,0,0,321,0,4,0,0,40,0,0,0,0,0,4,4
37043,11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37045,97554,38,0,27,10,3,4,1,67,1,4,8,0,16,24,105,9,570,0,23,98,0,78,2,0,0,0,0,12,14
37047,55340,10,0,11,4,0,0,2,51,7,4,0,0,15,20,10,2,470,0,11,0,0,32,1,0,0,0,0,5,7
37049,102697,36,2,38,3,0,0,11,148,15,27,22,0,136,74,106,7,170,0,37,0,0,212,2,0,0,0,0,31,37
37051,332790,231,22,226,8,16,15,125,688,40,64,16,4,177,211,68,28,2375,0,22,59,4,928,4,31,0,0,0,77,99
37053,27515,43,0,14,0,0,1,2,24,1,2,0,0,82,26,11,2,401,0,6,6,0,161,1,0,0,0,0,9,3
37055,36808,11,1,27,1,1,2,1,103,6,10,5,1,162,44,66,7,342,0,16,2,1,132,0,0,0,0,0,18,14
37057,161480,74,5,100,7,3,2,25,543,10,7,10,0,329,137,195,8,1178,0,48,66,0,272,2,0,0,0,0,26,46
37059,42897,3,0,1,0,0,0,2,31,0,3,8,0,10,4,7,1,106,0,3,5,0,23,1,0,0,0,0,4,4
37061,58829,0,0,11,1,0,0,0,5,1,2,3,0,9,19,30,0,34,0,2,1,0,22,1,0,0,0,0,4,5
37063,318398,256,6,191,0,13,3,89,1060,45,70,7,5,399,177,57,7,1627,0,33,22,0,1000,4,0,0,0,0,100,133
37065,35342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,381732,38,0,34,9,0,0,11,376,13,12,8,3,427,125,94,31,675,0,31,8,2,473,1,1,0,0,0,28,42
37069,67104,40,3,33,7,0,2,4,130,16,66,8,4,147,184,26,9,495,0,25,4,0,188,2,1,0,0,0,10,26
37071,223777,30,1,20,9,0,1,1,93,7,3,6,0,86,77,135,11,655,0,28,1,0,74,0,0,0,0,0,21,17
37073,11494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37075,8432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37077,60394,49,0,42,7,5,1,3,61,13,45,4,1,143,50,27,8,707,0,20,6,0,138,4,1,0,0,0,18,23
37079,20970,9,0,21,6,1,4,0,24,1,0,0,0,9,6,3,0,395,0,12,4,0,40,0,0,0,0,0,5,4
37081,537899,487,22,453,4,43,3,174,1870,108,215,44,15,1097,464,279,34,4682,0,523,374,1,1734,5,24,0,0,0,183,249
37083,50078,35,0,44,3,1,1,17,197,5,7,1,2,96,35,10,17,733,0,38,0,0,96,3,0,0,0,0,32,21
37085,136634,12,0,15,3,0,2,5,114,7,6,5,2,115,53,46,14,639,2,15,1,0,71,1,0,0,0,1,16,11
37087,62327,90,2,77,23,2,0,5,369,9,3,22,1,112,72,352,45,2301,0,44,10,0,251,2,0,0,0,0,34,19
37089,117965,12,1,39,6,2,0,1,102,1,4,4,1,29,49,86,9,396,0,10,0,0,72,2,1,0,0,0,22,3
37091,23511,14,1,25,1,4,0,8,54,4,1,0,0,28,31,1,2,743,0,19,3,0,32,2,0,0,0,0,5,11
37093,55719,2,0,5,3,2,1,1,9,1,0,0,0,11,1,0,1,212,0,2,1,0,28,2,0,0,0,0,3,3
37095,5159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37097,180470,102,4,69,11,2,2,14,306,35,19,40,4,967,197,307,41,2007,0,146,233,1,451,3,1,0,0,0,35,56
37099,43686,15,0,39,12,0,0,0,42,1,4,9,0,60,32,95,4,766,0,16,2,0,95,1,0,0,0,0,34,7
37101,207112,94,1,78,17,10,5,11,338,20,40,22,0,285,175,277,27,839,0,24,50,0,260,2,0,0,0,0,33,29
37103,9570,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0
37105,61878,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,5,0,0,3,0,0,0,0,0,0,1
37107,55342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37109,84457,67,0,44,11,1,2,5,106,1,8,9,0,40,27,104,9,591,0,40,81,0,241,4,0,0,0,0,19,18
37111,45533,24,2,39,15,0,2,4,102,0,5,8,0,49,9,151,8,1237,0,12,6,0,86,1,0,0,0,0,11,10
37113,35434,10,1,16,0,0,0,0,17,0,3,2,0,8,14,85,7,694,0,5,4,0,76,2,0,0,0,0,3,4
37115,21877,5,2,22,6,0,1,0,17,11,1,15,1,13,32,80,6,253,0,2,4,0,10,2,14,0,0,0,5,3
37117,22439,24,0,7,0,0,2,5,91,5,6,1,0,33,10,2,2,273,0,5,0,0,32,0,0,0,0,0,5,3
37119,1116214,2080,32,805,396,100,37,906,3550,274,285,116,13,1582,610,399,38,6280,12,101,279,0,3248,80,13,0,0,1,443,543
37121,14929,0,0,4,3,0,0,0,8,1,0,1,0,3,5,53,3,252,0,0,0,0,14,2,0,0,0,0,1,2
37123,27198,4,0,10,0,0,1,1,83,3,3,3,2,84,20,17,6,247,0,6,0,0,23,0,0,0,0,0,7,1
37125,99965,38,3,84,10,2,7,16,306,13,44,16,4,404,123,101,62,1752,0,24,6,0,331,4,5,0,0,0,23,30
37127,93764,61,1,105,5,9,0,29,140,9,13,0,0,100,81,8,5,1872,0,46,13,0,178,1,0,0,0,0,20,74
37129,236041,165,3,171,22,4,5,39,452,24,97,22,3,289,619,214,58,892,0,107,9,1,738,17,2,0,0,0,59,91
37131,19389,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
37133,198653,32,3,49,1,1,0,2,164,6,7,7,0,326,97,61,27,398,0,14,19,0,221,1,0,0,0,0,15,19
37135,144903,51,0,42,1,1,2,6,190,10,4,1,0,127,53,24,1,743,0,10,20,0,254,4,0,0,0,0,16,21
37137,12609,8,0,9,1,0,0,0,30,1,7,0,1,24,33,6,10,186,0,2,5,0,42,2,0,0,0,0,7,3
37139,39495,36,3,21,5,2,2,7,152,6,10,2,0,71,20,6,6,1021,0,13,4,0,182,0,2,0,0,0,8,11
37141,63466,3,1,3,1,0,1,5,35,0,1,0,0,9,15,16,6,145,0,4,1,0,21,1,0,0,0,0,4,3
37143,13407,3,1,3,0,0,1,1,6,0,0,0,2,4,3,0,0,15,0,1,0,0,8,0,0,0,0,0,0,0
37145,39496,32,1,104,7,0,1,4,119,19,12,10,4,110,39,54,16,627,0,28,41,0,173,2,0,0,0,0,22,29
37147,181242,176,5,90,23,12,1,51,409,72,71,9,4,264,196,50,28,2871,0,62,227,0,588,14,29,0,0,0,52,123
37149,20616,4,1,9,3,0,0,0,24,18,4,16,0,39,9,27,4,164,0,6,16,0,25,0,0,0,0,0,4,4
37151,143169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37153,44648,46,3,67,6,6,3,20,58,7,22,13,3,24,36,56,12,1195,0,33,13,1,138,5,2,0,0,0,10,16
37155,131427,44,4,51,3,17,1,7,68,11,14,10,0,34,55,38,3,1417,0,142,521,0,77,0,0,0,0,0,23,21
37157,90274,74,1,66,11,5,9,8,373,8,15,3,0,472,133,98,19,1055,2,45,63,0,367,6,1,0,0,4,44,36
37159,130958,196,2,114,28,8,3,25,359,26,26,24,0,365,84,172,32,2827,0,48,118,0,312,4,1,0,0,0,43,62
37161,66674,12,0,31,1,0,0,6,229,3,2,3,0,99,48,100,14,706,0,10,4,0,41,1,0,0,0,0,12,11
37163,63601,36,1,66,3,4,0,2,65,10,22,34,0,196,61,124,11,257,0,19,7,0,122,1,1,0,0,1,12,36
37165,34452,24,3,71,11,4,4,14,77,7,7,2,0,37,29,22,8,1087,0,80,28,0,155,2,1,0,0,1,41,25
37167,62230,43,3,44,4,1,1,8,356,6,19,10,1,162,101,134,19,1021,0,12,12,0,294,0,0,0,0,0,22,23
37169,45211,4,0,5,1,0,0,1,67,0,3,0,0,107,26,63,14,134,0,3,1,0,43,0,0,0,0,0,19,5
37171,71682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37173,14267,8,0,13,6,3,1,0,16,1,2,4,1,18,4,34,2,375,0,1,8,0,35,1,0,0,0,0,0,5
37175,34339,23,0,28,5,1,3,2,119,0,2,21,2,190,26,114,26,752,0,20,7,0,117,6,0,0,0,0,12,19
37177,4096,2,0,1,0,0,0,0,0,0,1,0,0,5,3,1,1,98,0,2,5,0,11,0,0,0,0,0,4,1
37179,240324,99,1,101,11,5,20,38,432,12,26,15,2,479,160,196,18,713,5,55,127,1,585,10,0,0,0,10,66,52
37181,44468,72,1,49,7,17,3,9,106,12,58,1,3,52,88,5,3,1615,0,34,6,0,272,3,8,0,0,0,29,20
37183,1117156,156,3,140,29,8,3,45,1007,59,58,33,4,888,221,178,35,3586,0,122,117,0,907,7,8,0,0,1,151,122
37185,19654,8,0,1,1,1,1,0,20,1,1,0,0,3,4,0,0,255,0,3,1,0,6,0,0,0,0,0,1,3
37187,11702,17,0,8,2,0,0,0,6,2,1,0,0,22,1,1,1,166,0,5,0,1,26,0,0,0,0,1,4,1
37189,56568,10,3,10,3,1,0,4,41,1,1,2,0,30,9,66,4,934,0,13,2,0,64,3,0,0,0,0,9,4
37191,123222,85,5,105,10,6,0,21,184,2,0,10,0,88,189,235,2,442,0,29,156,1,291,8,2,0,0,0,18,34
37193,68349,44,0,58,17,3,3,2,136,8,48,27,1,63,41,113,13,1387,0,14,25,0,208,7,0,0,0,4,36,20
37195,80692,65,3,70,16,7,7,18,175,25,11,6,0,106,92,34,8,1621,0,44,15,0,188,3,3,0,0,0,36,47
37197,37411,15,1,15,5,1,0,2,34,7,13,10,2,23,11,22,4,398,0,5,11,0,76,2,0,0,0,0,2,8
37199,17905,2,0,1,2,0,0,1,9,1,0,2,0,30,3,65,2,99,0,5,4,0,5,0,0,0,0,0,2,5
38001,2256,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0
38003,10335,8,0,4,2,0,0,1,13,0,0,2,0,24,0,16,0,81,1,7,20,0,29,3,0,0,0,0,3,2
38005,6903,15,0,0,2,0,0,0,2,0,0,2,0,6,0,2,3,77,0,6,3,0,35,1,0,0,0,0,7,0
38007,925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0
38009,6320,0,0,2,1,0,0,0,10,0,0,1,0,3,0,5,0,11,0,1,1,0,10,0,0,0,0,0,0,0
38011,3026,1,0,0,2,0,1,0,1,0,0,1,0,3,0,2,0,8,0,1,0,0,7,0,0,0,0,0,0,0
38013,2090,0,0,3,0,0,0,0,0,0,0,3,0,5,0,4,0,10,0,0,0,0,3,0,0,0,0,0,0,4
38015,95795,75,5,28,52,1,11,20,729,12,39,42,11,691,66,565,35,2178,11,311,46,3,459,18,17,0,0,1,89,89
38017,183303,159,4,100,63,4,19,28,823,22,34,73,3,394,51,386,24,2024,4,270,23,0,665,21,1,0,0,0,81,48
38019,3758,1,0,0,1,0,1,0,1,0,0,0,0,2,0,4,0,1,0,1,0,0,2,0,0,0,0,0,1,1
38021,4791,1,0,0,0,0,1,0,2,0,0,2,0,0,0,2,0,8,0,0,0,0,10,0,0,0,0,0,2,0
38023,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0
38025,4385,3,0,3,0,0,0,0,0,0,0,0,0,12,1,11,0,66,0,8,3,0,11,0,0,0,0,0,5,0
38027,2272,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,13,0,0,0,0,3,0,0,0,0,0,0,1
38029,3222,1,0,1,0,0,0,0,1,0,0,2,0,5,0,2,1,11,0,1,0,0,4,1,0,0,0,0,0,1
38031,3157,1,0,0,1,0,0,0,0,1,0,0,0,5,0,1,0,21,0,0,0,0,2,0,0,0,0,0,0,0
38033,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38035,70282,81,2,29,16,0,7,9,244,13,14,53,1,220,16,126,8,644,2,261,85,0,263,4,0,0,0,0,65,18
38037,2339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0
38039,2180,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,0,5,0,0,0,0,0,1,0
38041,2485,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,1,0,4,0,0,0,0,0,0,0
38043,2416,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,2,0,0,0,0,0,0,0
38045,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
38047,1865,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,8,0,3,1,0,6,0,0,0,0,0,0,0
38049,5791,2,0,1,2,0,2,0,0,1,0,6,0,19,1,5,1,33,0,2,0,0,15,0,0,0,0,0,0,4
38051,2525,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0
38053,14637,27,0,5,5,0,3,0,18,3,0,7,0,60,8,54,3,139,0,51,0,0,112,2,0,0,0,0,5,18
38055,9480,4,0,0,2,0,0,0,6,2,0,1,0,55,2,37,5,92,0,7,1,0,19,1,0,0,0,0,3,5
38057,8136,3,0,8,2,0,0,0,2,0,0,0,0,21,0,18,0,19,0,5,1,0,14,0,0,0,0,0,2,1
38059,31135,39,5,10,14,1,4,3,111,2,2,9,0,70,8,62,4,299,10,56,84,0,144,3,0,0,0,0,21,15
38061,10445,8,0,2,27,2,3,0,9,3,6,6,11,113,8,19,89,984,0,133,1,4,170,3,0,2,0,0,11,10
38063,2799,2,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,2,1,0,4,0,0,0,0,0,0,0
38065,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
